Latitud,Longitud,Regional,Provincia,Ciudad,Tipo_CS,Nombre_agencia,Sector,Direccion,Telefono,Supervisor,Entrega_en_oficina,Hora_promedio_entrega,Horario_Lunes_Viernes,Horario_fin_semana,Email
-1.05394,-80.461084,SUR,MANABI,PORTOVIEJO,CRESS,PORTOVIEJO_ROLDOS,CENTRO,GARCIA MORENO Y JAIME ROLDOS,05-2635030 - 0959838795,TANIA YESENIA GARCIA LUNA,SI,10H00,08:00 A 12:00 - 13:00 A 17:30,08:00 a 12:00,csroldos.portoviejo@gmail.com
-1.061879,-80.458095,SUR,MANABI,PORTOVIEJO,CRESS,PORTOVIEJO_TERMINAL,CENTRO,AV DEL EJERCITO Y PEDRO GUAL,0939237884,TANIA YESENIA GARCIA LUNA,SI,09H30,08H00 A 18H30,08H00 A 18H30,csterminal.portoviejo@gmail.com
-2.706344,-80.247043,SUR,GUAYAS,POSORJA,CONCESION,POSORJA_JUAN COLON,NORTE,JUAN COLAN Y 20 DE JUNIO - DIAGONAL A LA CANCHA DE FUTBOL,0968700476,LOPEZ FUENTES BRYAN PAUL,SI,16H00,08H30 A 19H00,10:00 A 18:00,cs1juancolan.posorja@gmail.com
-2.406492,-80.366287,SUR,GUAYAS,PROGRESO,CRESS,PROGRESO_JUAN GOMEZ RENDON,CENTRO,AV PRINCIPAL S/N VIA A SALINAS FTE CTE CASA BLANCA,042064098,LOPEZ FUENTES BRYAN PAUL,SI,11H00,08H00 A 13H00 - 14H00 A 18H00,08H00 A 13H00,csjuangomezrendon.progreso@gmail.com
-1.550882,-79.532738,SUR,LOS RIOS,PUEBLO VIEJO,CONCESION,PUEBLO VIEJO_CALLE 10 DE AGOSTO,CENTRO,CALLE 10 DE AGOSTO Y JUSTINO CORNEJO,0979719168-0990058299,CEDENO MAZAMBA HECTOR JAVIER,SI,11H00,08H00 A 12H30 - 13H30 A 16H00,08H00 A 13H00,cs10deagosto.puebloviejo@gmail.com
-3.265169,-79.999875,SUR,EL ORO,PUERTO BOLIVAR,CONCESION,PUERTO BOLIVAR_GONZALO CORDOVA,NORTE,GONZALO CORDOVA E./ 1ERA Y SEGUNDA NORTE,0992732196,RAMIREZ GONZALEZ JUAN CARLOS,SI,11H00,09:00 A 14:00 - 15:00 A 18:00,09:00 a 13:00,csgonzalocordova.puertobolivar@gmail.com
-1.553836,-80.804568,SUR,MANABI,PUERTO LOPEZ,CONCESION,PUERTO LOPEZ_GENERAL CORDOVA,CENTRO,GENERAL CORDOVA Y AV MACHALILLA,095 882 8051,TANIA YESENIA GARCIA LUNA,SI,14H00,09H00 A 13H00 - 14H30 A 17H00,09H00 A 12H00,csgeneralcordova.puertolopez@gmail.com
0.120815,-79.255554,NORTE,PICHINCHA,PUERTO QUITO,CONCESION,PUERTO QUITO_CENTRO,CENTRO,AV. DE LOS CARAS S/N Y JUAN MONTALVO,0997541347,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,11h00,08H30 A 12H00 - 13H00 A 18H00,08H30 A 13H00,cspuertoquito@hotmail.com
-0.953339,-78.696284,NORTE,COTOPAXI,PUJILI,CONCESION,PUJILI_CENTRAL,NORTE,SUCRE Y TEOFILO SEGOVIA,0996862213,HURTADO LEMA SEGUNDO BYRON,SI,11H00,09H00 A 18H00,09H00 A 13H00,servientrega.pujili@hotmail.com
0,0,NORTE,PASTAZA,PUYO,CRESS,PUYO_CENTRO,CENTRO,GENERAL VILLAMIL S/N Y LUCINDO ORTEGA,0,TREJO BATIOJA ELIANA KATHERINE,SI,12H00,08H00 A 13H00 - 14H00 A 17H00,08H00 A 13H00,cscentro.puyo@hotmail.com
-1.4835477,-78.0034475,NORTE,PASTAZA,PUYO,CRESS,PUYO_CENTRO LOGISTICO,NORTE,CALLE S/N Y LOS RIOS,03-3732000 EXT 3416,TREJO BATIOJA ELIANA KATHERINE,SI,14h00,08H00 A 12H00 - 13H00 A 17H00,09H00 A 13H00,cscentrologistico.puyo@servientrega.com.ec
0,0,NORTE,PASTAZA,PUYO,CONCESION,PUYO_CIL,SUR,KM TRES Y VIA AL PUYO SECTOR LAS AMERICAS,0,TREJO BATIOJA ELIANA KATHERINE,NO,12H00,08H00 A 12H30 - 13H30 A 18H00,08H00 A 13H00,cscil.puyo@hotmail.com
-1.489415,-78.000222,NORTE,PASTAZA,PUYO,DIRECTO,PUYO_PRINCIPAL,CENTRO,LUCINDO ORTEGA S/N Y GENERAL VILLAMIL,03-3732000 EXT 3313,TREJO BATIOJA ELIANA KATHERINE,NO,-,-,NO LABORA,csprincipal.puyo@servientrega.com.ec
-1.3794366,-78.6081238,NORTE,TUNGURAHUA,QUERO,CONCESION,QUERO_PRINCIPAL,CENTRO,DARQUEA S/N Y GARCIA MORENO,0939888038,TREJO BATIOJA ELIANA KATHERINE,SI,12H00,09H00 A 13H00 - 14H00 A 18H00,08H00 A 13H00,csprincipal.quero@hotmail.com
-1.013465,-79.466792,SUR,LOS RIOS,QUEVEDO,CRESS,QUEVEDO_AV QUITO,CENTRO,AV QUITO Y CALLE C FRENTE A LA CASA JUDICIAL,0997737412,CEDENO MAZAMBA HECTOR JAVIER,SI,10H30,08H30 A 12H00 - 13H30 A 17H00,08H30 A 13H00,csavquito.quevedo@gmail.com
-1.027102,-79.448337,SUR,LOS RIOS,QUEVEDO,DIRECTO,QUEVEDO_CL KM 1 VIA SAN CARLOS,NORTE,KM 1 VIA SAN CARLOS SAN CAMILO NORTE,05-3732000,CEDENO MAZAMBA HECTOR JAVIER,SI,09H00,08H00 A 12H30 - 14H00 A 18H00,08H00 A 12H30,cskm1sancarlos.quevedo@servientrega.com.ec
-1.043445,-79.482359,SUR,LOS RIOS,QUEVEDO,CRESS,QUEVEDO_EL GUAYACAN II,SUR,CDLA. GUAYACAN II SOLAR 22 DIAGONAL A FARMACIA SANA SANA,0980053453,CEDENO MAZAMBA HECTOR JAVIER,SI,12H00,08H30 A 12H00 - 13H30 A 17H00,09H00 A 16H00,cselguayacan2.quevedo@gmail.com
-1.02829,-79.468325,SUR,LOS RIOS,QUEVEDO,DIRECTO,QUEVEDO_JUNE GUZMAN,CENTRO,DECIMA 1ERA 411 Y 7 DE OCTUBRE JUNE GUZMAN,05-3732000 EXT 5311,CEDENO MAZAMBA HECTOR JAVIER,SI,09H00,08H00 A 18H00,08:00 A 12:30,csjuneguzman.quevedo@servientrega.com.ec
-1.012508,-79.446181,SUR,LOS RIOS,QUEVEDO,CRESS,QUEVEDO_KM 2 VIA VALENCIA,SUR,SAN CRISTOBAL KM 2 VIA VALENCIA ENTRADA A CAÑALITO,099041992,CEDENO MAZAMBA HECTOR JAVIER,SI,10H00,08H30 A 17H00,08H30 A 14H00,cskm2viavalencia.quevedo@gmail.com
-1.043789863586,-79.47421264648,SUR,LOS RIOS,QUEVEDO,CRESS,QUEVEDO_PARROQUIA 7 DE OCTUBRE,CENTRO,PARROQUIA 7 DE OCTUBRE CALLE SEXTA ENTRE E Y F REFERENCIA DIAGONAL AL MERCADO DE LA CANCHA,0959538877Â,CEDENO MAZAMBA HECTOR JAVIER,SI,10H00,09H00 A 17H00,08H00 A 12H00,csparroquia7deoctubre.quevedo@gmail.com
-1.11602,-79.435756,SUR,LOS RIOS,QUEVEDO,CRESS,QUEVEDO_QUEVEDO_SAN CARLOS CLL ESTENIO,CENTRO SUR,CALLE ESTENIO BURGOS Y 2 DE JULIO # 409 - JUNTO A AGRIPAC,05-2903394 / 0981256927,CEDENO MAZAMBA HECTOR JAVIER,SI,11H00,08H00 A 12H30 - 13H30 A 16H30,08H00 A 14H00,cssancarlosestenio.quevedo@gmail.com
-1.018186,-79.470786,SUR,LOS RIOS,QUEVEDO,CRESS,QUEVEDO_TERMINAL TERRESTRE,NORTE,AV. SAN RAFAEL S/N Y CALLEJON 43 A LADO DEL HOSPITAL GENERAL QUEVEDO IEES,0959217560,CEDENO MAZAMBA HECTOR JAVIER,SI,13H00,08H30 A 12H30 - 13H30 A 17H00,08H30 A 12H30,csterminalterrestre.quevedo@gmail.com
-1.036277,-79.471278,SUR,LOS RIOS,QUEVEDO,CRESS,QUEVEDO_VIVA ALFARO,SUR,CALLE VIGESIMA SEPTIMA S/N Y CALLEJON S2 FRENTE A HOTEL LOS HELECHOS,0989677391,CEDENO MAZAMBA HECTOR JAVIER,NO,09H30,09H00 A 12H00 - 13H30 A 17H00,09H00 A 14H00,csvivaalfaro.quevedo@gmail.com
0.3332383,-79.4720598,NORTE,ESMERALDAS,QUININDE,CONCESION,QUININDE_PRINCIPAL,CENTRO,AV. 6 DE DICIEMBRE S/N Y GUSTAVO BECERRA,0963187230,PANCHI VALENCIA MARTHA CECILIA,SI,09H00,09H00 A 18H00,09H00 A 13H00,servientrega-quininde@hotmail.com
-1.205533,-79.313611,SUR,LOS RIOS,QUINSALOMA,CONCESION,QUINSALOMA_SIMON BOLIVAR,CENTRO,CALLE 3 DE MAYO S/N Y SIMON BOLIVAR,0984262983,CEDENO MAZAMBA HECTOR JAVIER,SI,11H00,08H30 A 12H00 - 13H30 A 17H00,09H00 A 14H00,csavsimonbolivar.quinsaloma@gmail.com
-1.2382615,-78.6817737,NORTE,TUNGURAHUA,QUISAPINCHA,CONCESION,QUISAPINCHA_PRINCIPAL,CENTRO,GONZALEZ SUAREZ S/N Y ALONSO PALACIOS,0983591021,TREJO BATIOJA ELIANA KATHERINE,SI,11H00,09H00 A 12H00 - 14H00 A 18H00,09H00 A 12H00,csprincipal.quisapincha@hotmail.com
-0.193311,-78.492734,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_ACUNA,NORTE,AV ACUA E INGLATERRA,02-3732000 EXT 2308,PABLO ARTURO AILLON CERVANTE,SI,14H00,08H00 A 13H00 Y 14H00 A 18H00,NO LABORA,csacuna.quito@servientrega.com.ec
-0.1148019,-78.4864635,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_AGUA CLARA,NORTE,EUCALIPTOS OE3-354 Y OE3K,02 3732000 EXT 2358,PABLO ARTURO AILLON CERVANTE,SI,11h00,08H30 A 13H00 Y 14H00 A 18H00,09H00 A 13H00,csaguaclara.quito@servientrega.com.ec
-0.2999291,-78.4473841,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_ALANGASI,SUR,NOVENA TRANSVERSAL S/N Y PASAJE CALDERON,02-3732000 EXT 2351,PABLO ARTURO AILLON CERVANTE,SI,12h00,08H00 A 13H30 Y 14H30 A 18H00,09H00 A 13H00,csalangasi.quito@servientrega.com.ec
-0.194673,-78.4838093,NORTE,PICHINCHA,QUITO,CRESS,QUITO_ALPALLANA,NORTE,ALPALLANA 228 Y DIEGO DE ALMAGRO,02-2904538/ 0992964799,MARIA SOLEDAD OVIEDO CARGUACUNDO,NO,-,09H00 A 18H00,NO LABORA,oficenter2025@gmail.com
-0.3776057,-78.5031597,NORTE,PICHINCHA,QUITO,CRESS,QUITO_AMAGUANA,SUR,GONZALEZ SUAREZ S/N Y AUTOPISTA E35,0995092285-0983852853,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,08H30 A 17H30,09H00 A 14H00,servientrega.quito78@hotmail.com
-0.1701286,-78.4845066,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_AMAZONAS,NORTE,AV.AMAZONAS N39-164 Y VICENTE CARDENAS,02-3732000 EXT 2310,PABLO ARTURO AILLON CERVANTE,SI,12H00,08H30 A 19H00,09H00 A 13H00,csamazonas.quito@servientrega.com.ec
-0.148784,-78.489597,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_ANTIGUO AEROPUERTO,NORTE,AV. AMAZONAS N49-59 Y RIO CURARAY,02-3732000 EXT 2303,PABLO ARTURO AILLON CERVANTE,SI,12:00,08H30 A 13H00 Y 14H00 A18H30,NO LABORA,csantiguoaeropuerto.quito@servientrega.com.ec
-0.262976,-78.4862458,NORTE,PICHINCHA,QUITO,CRESS,QUITO_ARMENIA,SUR,NELA MARTINEZ OE7-156 Y ANTONIO CASTELO (PUENTE 3),0984834034/ 0999858698,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,Lunes a Viernes 09h00 a 18h00,09h00 a 12h00,quito.armenias@gmail.com
-0.2061394,-78.502346,NORTE,PICHINCHA,QUITO,CRESS,QUITO_ASUNCION,CENTRO,ASUNCION OE3-51,0987407871,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14HOO,09H00 A 13H00 - 14H00 A 18H00,09H00 A 13H00,cs136.quito@hotmail.com
-0.2492412,-78.5297419,NORTE,PICHINCHA,QUITO,CRESS,QUITO_ATAHUALPA,SUR,AV. ALONSO DE ANGULO OE2-893 Y GALO MOLINA,0995277261,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H30 A 13H00 Y 14H00 A 18H30,NO LABORA,cs117.quito@hotmail.com
-0.234169,-78.484597,NORTE,PICHINCHA,QUITO,CRESS,QUITO_AV RUMINAHUI PUENTE 1,NORESTE,AV. GENERAL RUMIÑAHUI S3-72 Y CALLE S3 (ANTIGUO PEAJE),0998605125,PABLO ARTURO AILLON CERVANTE,SI,14H00,09H00 A 13H00 - 14H00 A 18H00,09H00 A 13H00,csavruminahuipuente1.quito@hotmail.com
-0.2597788,-78.5396137,NORTE,PICHINCHA,QUITO,CRESS,QUITO_AV. AJAVI,SUR,AJAVI OE5-360 Y PAQUISHA,0958759088,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 18H00,09H00 A 13H00,csavajavi.quito@hotmail.com
-0.151116,-78.492631,NORTE,PICHINCHA,QUITO,CRESS,QUITO_AV. BRASIL,NORTE,AV. BRASIL N48-50 Y JALIL,0983228992,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,12h00,09H30 A 13H00 - 14H00 A 18H00,10H00 A 12H30,CS99.QUITO@HOTMAIL.COM
-0.1231224,-78.4886541,NORTE,PICHINCHA,QUITO,CRESS,QUITO_AV. DEL MAESTRO,NORTE,AV DEL MAESTRO OE3-33 Y ANGEL CHAMUEL,0992455782,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 13H30- 14H30 18H30,09H00 A 12H00,csavdelmaestro.quito@hotmail.com
-0.2026723,-78.48519,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_BACA ORTIZ,NORTE,AV. COLON E-9-262 Y LUIS TAMAYO,02-3732000 EXT 2307,PABLO ARTURO AILLON CERVANTE,SI,11H00,08H00 A 18H00,09H00 A 13H00,csbacaortiz.quito@servientrega.com.ec
-0.2541138,-78.5338179,NORTE,PICHINCHA,QUITO,CRESS,QUITO_BARRIONUEVO,SUR,EL CANELO OE5-36 Y PEAT. OE5F,0983784997,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H30 A 13H00 - 14H00 A 18H00,09H00 A 13H00,csbarrionuevo.quito@hotmail.com
-0.1633624,-78.498224,NORTE,PICHINCHA,QUITO,CRESS,QUITO_BECK ROLLO,NORTE,BECK ROLLO OE 7 196 Y JOSSIEU ( SECTOR EL BOSQUE ),0984401756/0999928320,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,-,10H00 A 18H00,NO LABORA,csquito.beckrollo@hotmail.com
-0.1584815,-78.4664634,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_BUGAMBILLAS,NORTE,AV. ELOY ALFARO N46-58 Y DE LAS BUGAMBILLAS,023732000 EXT. 2320,PABLO ARTURO AILLON CERVANTE,SI,13h00,08H30 A 18H30,09H00 A 13H00,csbugambillas.quito@servientrega.com.ec
-0.104064,-78.4249097,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CALDERON COLONIA,NORTE,CARAPUNGO 28 88 Y COLONIA,025197189/0997882126,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,12H00,10H00 A 13H00 - 14H00 A 17H30,NO LABORA,quito_calderon@hotmail.com
-0.2715975,-78.5520957,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CAMINOS DEL SUR,SUR,AV. MARISCAL SUCRE S26-52 Y CUSUBAMBA,0983108738,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14h00,09H00 A 13H00 - 14H00 A 18H00,09H00 A 13H00,csquito.caminosdelsur@hotmail.com
-0.097723,-78.451047,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CARAPUNGO,NORTE,AV.NEPTALI GODOY N14-66 Y AV.RIO GUAYAS,0959519703,PABLO ARTURO AILLON CERVANTE,SI,14h00,09H00 A 13H00 Y 14H00 A 18H00,09H00 A 13H00,cscarapungo7@gmail.com
-0.0912837,-78.4718505,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_CARCELEN,NORTE,CLEMENTE YEROVI OE2-168 YPASAJE RODRIGO DE TORQUENDAMA,02-3732000 EXT 2336,PABLO ARTURO AILLON CERVANTE,SI,14H00,08H30 A 18H30,09H00 A 16H00,cscarcelen.quito@servientrega.com.ec
-0.0753344,-78.4643604,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CARCELEN BAJO,NORTE,CARCELEN BAJO E2F # N90-96-90,0998661476,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 13H00 - 14H00 A 18H00,08H00 A 12H00,cs122.quito@hotmail.com
-0.10367,-78.47003,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CARCELEN INDUSTRIAL,NORTE,AV ELOY ALFARO N74-50 Y ANTONIO BASANTES,0985885447,PABLO ARTURO AILLON CERVANTE,SI,14H00,08H00 A 18H00,09H00 A 13H00,csquito_carcelenindustrial@hotmail.com
-0.2601889,-78.534985,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CARDENAL DE LA TORRE,SUR,CARDENAL DE LA TORRE S14-57 Y RAFAEL FERRER,0939045275,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 13H00 - 14H00 A 18H00,09H00 A 13H00,cscardenaldelatorre.quito@hotmail.com
-0.2794062,-78.5560337,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CHILLOGALLO,SUR,CARLOS FREIRE S31-65 Y PEDRO CARBO,02-3034807/0997978754,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 18H00,09H00 A 13H00,cs114.quito@gmail.com
-0.348407,-78.5463912,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_CIL SUR,SUR,S60C E1-261 Y AV. MALDONADO,02-3732000 EXT 2419,PABLO ARTURO AILLON CERVANTE,SI,12H00,08H00 A 13H00 Y 14H00 A 18H00,09H00 A 13H00,cscilsur.quito@servientrega.com.ec
-0.1997076,-78.4922652,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CISLATAM COLON,NORTE,MARISCAL FOCH E4-186 Y AV. COLON,3823030 EXT.3036,FERNANDO GUERRERO HERRRERA,NO,-,09H00 A 18H00,NO LABORA,veronica.armas@cislatam.com
-0.1951557,-78.484423,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CISLATAM REPUBLICA,NORTE,AV DE LA REPUBLICA E7-287 Y DIEGO DE ALMAGRO,3823030 EXT . 3037,FERNANDO GUERRERO HERRRERA,NO,-,09H00 A 18H00,NO LABORA,veronica.armas@cislatam.com
-0.0690431,-78.4514111,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CIUDAD BICENTENARIO,NORTE,DE LOS NARCISOS 113 Y DE LAS BUGANVILLAS (FRENTE COL. REPLICA MONTUFAR),0983114667 - 0994225067,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14h00,10H00 A 17H30,NO LABORA,csciudadbicentenario.quito@hotmail.com
-0.1269613,-78.4681674,NORTE,PICHINCHA,QUITO,CRESS,QUITO_COMITE DEL PUEBLO,NORTE,AV. JUAN MOLINEROS E13-89 Y LUIS TIPAN,0984242044,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 13H00 - 14H00 A 18H00,09H00 A 13H00,csquito.comite@gmail.com
-0.103781,-78.491521,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_CONDADO,NORTE,NOGALES N71-349 Y AV. DE LA PRENSA FRENTE AL CENTRO COMERCIAL CONDADO,02-3732000 EXT 2337,PABLO ARTURO AILLON CERVANTE,SI,11H00,08H30 A 19H00,09H00 A 16H00,cscondado.quito@servientrega.com.ec
-0.2904273,-78.4766668,NORTE,PICHINCHA,QUITO,CRESS,QUITO_CONOCOTO,SUROESTE,AV. LOLA QUINTANA E4-45 Y ORIENTE,02-2341655/0998954877,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H30 A 18H00,09H00 A 12H00,servientrega.quito68@hotmail.com
-0.1766271,-78.4884753,NORTE,PICHINCHA,QUITO,CRESS,QUITO_COREA,NORTE,10 DE AGOSTO N36-152 Y COREA,0963756059,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 18H00,09H00 A 13H00,quito_corea@hotmail.com
-0.1167491,-78.4940016,NORTE,PICHINCHA,QUITO,CRESS,QUITO_COTOCOLLAO 3,NORTE,SAN CARLOS OE4-520 Y CALLE OE4N,0983376989,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 18H00,09H00 A 13H00,cs139.quito@hotmail.com
-0.2009652,-78.4328989,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_CUMBAYA,NOROESTE,ELOY ALFARO OE1-34 Y AV. MARIA ANGELICA IDROVO,02-3732000 EXT 2315,PABLO ARTURO AILLON CERVANTE,SI,11H30,08H30 A 18H30,09H00 A 16H00,cscumbaya.quito@servientrega.com.ec
-0.2056873,-78.3793901,NORTE,PICHINCHA,QUITO,CRESS,QUITO_EL ARENAL,ESTE,INTEROCEANICA S/N TABLER EL ARENAL,0969771006,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,08HOO A 18H30,08H00 A 13H00,QUITO_ELARENAL@HOTMAIL.COM
-0.159678,-78.488214,NORTE,PICHINCHA,QUITO,CRESS,QUITO_EL BOSQUE,NOROESTE,CAPITAN ERNESTO MUNOZ N44-10 Y EDMUNDO CARVAJAL,02-2255991/0983808586,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H30 A 13H30 Y 14H00 A18H00,10H00A 13H00,servientrega.quito77@hotmail.com
-0.1604654,-78.4828024,NORTE,PICHINCHA,QUITO,CRESS,QUITO_EL CARMELO,NORTE,AV. RIO AMAZONAS N44-150 Y LUIS BARBERIS,022922566 - 0962834141,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 13H00 - 14H00 A 18H00,09H00 A 13H00,cselcarmelo.quito@hotmail.com
-0.2145749,-78.4971375,NORTE,PICHINCHA,QUITO,CRESS,QUITO_EL DORADO,CENTRO,YAGUACHI E5-27 ENTRE ANDRES BELLO Y QUITILIANO SANCHEZ,0984885057,PABLO ARTURO AILLON CERVANTE,SI,14H00,09H00 A 18H00,-,cseldorado.quito@hotmail.com
-0.132624,-78.462556,NORTE,PICHINCHA,QUITO,CRESS,QUITO_EL EDEN,NORTE,DE LOS CHOLANES E14-162 Y DE LAS ANONAS,0992871869,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,-,08H00 A 13H00 - 14H00 A 18H00,08H00 A 13H00,cseleden.quito@hotmail.com
-0.154417,-78.474416,NORTE,PICHINCHA,QUITO,CRESS,QUITO_EL INCA,NORTE,AV. EL INCA E10-139 Y DE LAS GARDENIAS,0995847162/0998253242,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,07H00 A 19H00,09H00 A 12H00,servientrega.quito75@hotmail.com
-0.1094916,-78.2974528,NORTE,PICHINCHA,QUITO,CRESS,QUITO_EL QUINCHE,CENTRO,PICHINCHA E1 - 217 Y SUCRE,02-2120480/0983896150,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,08H30 A 12H30 Y 13H30 A 17H30,NO LABORA,servientrega.elquinche@hotmail.com
-0.2826217,-78.4905826,NORTE,PICHINCHA,QUITO,CRESS,QUITO_EL ROSAL,NORTE,SIMON BOLIVAR LT6 Y CAMILO PONCE ENRIQUE (VIA CONOCOTO),0998605125,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 18H00,09H00 A 13H00,cselrosal.quito@hotmail.com
-0.135172,-78.493597,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_FAE,NORTE,AV. LA PRENSA NO 56-92 Y PASAJE CORONEL MOLINA,02-3732000 EXT 2341,PABLO ARTURO AILLON CERVANTE,SI,11H00,08H30 A 13H30 Y 14H30 A 18H30,09H00 A 13H00,csfae.quito@servientrega.com.ec
-0.2017553,-78.4926403,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_FOCH,NORTE,AV. AMAZONA 1023 Y PINTO,02-3732000 EXT 2331,PABLO ARTURO AILLON CERVANTE,SI,14H00,08H00 A 13H00 Y 14H00 A 18H00,NO LABORA,csfoch.quito@servientrega.com.ec
-0.122755,-78.479946,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_GALO PLAZA LASSO,NORTE,DE LOS CEDROS E1-75 Y GALO PLAZA LASSO,02-3732000 EXT 2301-2300,PABLO ARTURO AILLON CERVANTE,SI,09H30,07H00 A 19H00,08H00 A 13H00,csgaloplazalasso.quito@servientrega.com.ec
-0.1716445,-78.4727544,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_GASPAR DE VILLAROEL,NORTE,AV. GASPAR DE VILLARROEL E12-46 Y MANUEL GUZMAN,02-3732000 EXT 2348,PABLO ARTURO AILLON CERVANTE,SI,14H00,08H30 A 13H00 Y 14H00 A 18H30,-,csgaspardevillaroel.quito@servientrega.com.ec
-0.2126836,-78.4107779,NORTE,PICHINCHA,QUITO,CRESS,QUITO_GRAN MARCELINO,NORTE,(TUMBACO) OSWALDO GUAYASAMIN OE - 458 Y RODRIGUEZ NUEZ,0996846818/0993125661,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,09H00 A 18H00,09H00 A 14H00,csquito.granmarcelino@hotmail.com
-0.1727857,-78.4945652,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_GRANDA CENTENO 1,NORTE,JUAN JOSE VILLALENGUA OE4-359 Y GREGORIO DE BOBADILLA,3732000 EXT 2367,PABLO ARTURO AILLON CERVANTE,SI,14H00,08H00 A 13H00 - 14H00 A 18H00,-,csgrandacenteno.quito@servientrega.com.ec
-0.2851428,-78.5366677,NORTE,PICHINCHA,QUITO,DIRECTO,QUITO_GUAJALO,SUR,AV. MALDONADO S27232 Y RIO ZABALETA,02-3732000 EXT 2335,PABLO ARTURO AILLON CERVANTE,SI,14H00,08H00 A 18H00,09H00 A 13H00,csguajalo.quito@servientrega.com.ec
-0.1356174,-78.4432768,NORTE,PICHINCHA,QUITO,CRESS,QUITO_GUALO,NORTE,17 DE SEPTIEMBRE S/N Y ESPEJO,0986922613,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14HOO,10H00 A 13H00 - 14H00 A 18H30,10H00 A 13H00,csgualo.quito@hotmail.com
-0.3284439,-78.5498792,NORTE,PICHINCHA,QUITO,CRESS,QUITO_GUAMANI,SUR,YANAYACU E1-64 Y AV. PEDRO VICENTE MALDONADO,02- 3650601 - 091797576,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,14H00,08H00 A 18H00,08H00 A 13H00,csguamani.quito@hotmail.com
-0.0630198,-78.3529283,NORTE,PICHINCHA,QUITO,CONCESION,QUITO_GUAYLLABAMBA,CENTRO,AV. SIMON BOLIVAR S/N 24 DE MAYO,022130437 /0984079103,MARIA SOLEDAD OVIEDO CARGUACUNDO,SI,12H00,09H00 A 13H00 Y 14H00 A 18H00,09H00 A 13H00,csguayllabamba.quito@gmail.com
